measure_date,precipitation,temperature,humidity,precipitation_type,loc_id
2019-10-11 09:00:00,0.0,16.5,91.0,0.0,1
2019-10-11 10:00:00,0.0,15.7,95.0,0.0,1
2019-10-11 11:00:00,0.0,16.700001,81.0,0.0,1
2019-10-11 12:00:00,0.0,16.6,73.0,0.0,1
2019-10-11 13:00:00,0.0,16.0,74.0,0.0,1
2019-10-11 14:00:00,0.0,14.4,84.0,0.0,1
2019-10-11 15:00:00,0.0,14.0,86.0,0.0,1
2019-10-11 16:00:00,0.0,13.3,90.0,0.0,1
2019-10-11 17:00:00,0.0,13.2,89.0,0.0,1
2019-10-11 18:00:00,0.0,12.5,93.0,0.0,1
2019-10-11 19:00:00,0.0,12.8,90.0,0.0,1
2019-10-11 20:00:00,0.0,13.1,87.0,0.0,1
2019-10-11 21:00:00,0.0,12.9,91.0,0.0,1
2019-10-11 22:00:00,0.0,15.3,79.0,0.0,1
2019-10-11 23:00:00,0.0,18.4,70.0,0.0,1
2019-10-12 00:00:00,0.0,20.0,57.0,0.0,1
2019-10-12 01:00:00,0.0,21.1,46.0,0.0,1
2019-10-12 02:00:00,0.0,21.6,45.0,0.0,1
2019-10-12 03:00:00,0.0,22.5,43.0,0.0,1
2019-10-12 04:00:00,0.0,23.1,42.0,0.0,1
2019-10-12 05:00:00,0.0,23.0,42.0,0.0,1
2019-10-12 06:00:00,0.0,21.5,45.0,0.0,1
2019-10-12 07:00:00,0.0,20.200001,50.0,0.0,1
2019-10-12 08:00:00,0.0,18.1,56.0,0.0,1
2019-10-12 09:00:00,0.0,16.9,60.0,0.0,1
2019-10-12 10:00:00,0.0,15.5,63.0,0.0,1
2019-10-12 11:00:00,0.0,15.6,58.0,0.0,1
2019-10-12 12:00:00,0.0,14.8,57.0,0.0,1
2019-10-12 13:00:00,0.0,14.2,59.0,0.0,1
2019-10-12 14:00:00,0.0,13.6,62.0,0.0,1
2019-10-12 15:00:00,0.0,12.2,72.0,0.0,1
2019-10-12 16:00:00,0.0,11.0,80.0,0.0,1
2019-10-12 17:00:00,0.0,10.9,82.0,0.0,1
2019-10-12 18:00:00,0.0,10.6,84.0,0.0,1
2019-10-12 19:00:00,0.0,10.2,87.0,0.0,1
2019-10-12 20:00:00,0.0,9.6,91.0,0.0,1
2019-10-12 21:00:00,0.0,13.0,83.0,0.0,1
2019-10-12 22:00:00,0.0,12.6,78.0,0.0,1
2019-10-12 23:00:00,0.0,15.0,69.0,0.0,1
2019-10-13 00:00:00,0.0,17.0,61.0,0.0,1
2019-10-13 01:00:00,0.0,18.5,57.0,0.0,1
2019-10-13 02:00:00,0.0,19.700001,53.0,0.0,1
2019-10-13 03:00:00,0.0,20.9,50.0,0.0,1
2019-10-13 04:00:00,0.0,21.5,46.0,0.0,1
2019-10-13 05:00:00,0.0,21.5,43.0,0.0,1
2019-10-13 06:00:00,0.0,21.299999,45.0,0.0,1
2019-10-13 07:00:00,0.0,18.6,64.0,0.0,1
2019-10-13 08:00:00,0.0,16.4,70.0,0.0,1
2019-10-13 09:00:00,0.0,15.3,80.0,0.0,1
2019-10-13 10:00:00,0.0,14.1,87.0,0.0,1
2019-10-13 11:00:00,0.0,14.0,87.0,0.0,1
2019-10-13 12:00:00,0.0,13.9,90.0,0.0,1
2019-10-13 13:00:00,0.0,12.9,92.0,0.0,1
2019-10-13 14:00:00,0.0,12.7,92.0,0.0,1
2019-10-13 15:00:00,0.0,12.1,95.0,0.0,1
2019-10-13 16:00:00,0.0,12.1,97.0,0.0,1
2019-10-13 17:00:00,0.0,11.8,98.0,0.0,1
2019-10-13 18:00:00,0.0,11.9,99.0,0.0,1
2019-10-13 19:00:00,0.0,11.1,99.0,0.0,1
2019-10-13 20:00:00,0.0,11.1,99.0,0.0,1
2019-10-13 21:00:00,0.0,12.0,99.0,0.0,1
2019-10-13 22:00:00,0.0,14.2,95.0,0.0,1
2019-10-13 23:00:00,0.0,16.200001,80.0,0.0,1
2019-10-14 00:00:00,0.0,15.2,76.0,0.0,1
2019-10-14 01:00:00,0.0,16.4,67.0,0.0,1
2019-10-14 02:00:00,0.0,17.6,60.0,0.0,1
2019-10-14 03:00:00,0.0,16.700001,59.0,0.0,1
2019-10-14 04:00:00,0.0,16.4,55.0,0.0,1
2019-10-14 05:00:00,0.0,17.299999,45.0,0.0,1
2019-10-14 06:00:00,0.0,14.4,52.0,0.0,1
2019-10-14 07:00:00,0.0,13.8,52.0,0.0,1
2019-10-14 08:00:00,0.0,12.8,55.0,0.0,1
2019-10-14 09:00:00,0.0,12.2,58.0,0.0,1
2019-10-14 10:00:00,0.0,11.2,58.0,0.0,1
2019-10-14 11:00:00,0.0,10.2,57.0,0.0,1
2019-10-14 12:00:00,0.0,8.5,69.0,0.0,1
2019-10-14 13:00:00,0.0,8.2,68.0,0.0,1
2019-10-14 14:00:00,0.0,8.2,67.0,0.0,1
2019-10-14 15:00:00,0.0,6.7,79.0,0.0,1
2019-10-14 16:00:00,0.0,6.1,81.0,0.0,1
2019-10-14 17:00:00,0.0,5.6,83.0,0.0,1
2019-10-14 18:00:00,0.0,5.3,86.0,0.0,1
2019-10-14 19:00:00,0.0,4.8,90.0,0.0,1
2019-10-14 20:00:00,0.0,5.6,88.0,0.0,1
2019-10-14 21:00:00,0.0,6.3,88.0,0.0,1
2019-10-14 22:00:00,0.0,9.0,71.0,0.0,1
2019-10-14 23:00:00,0.0,12.8,63.0,0.0,1
2019-10-15 00:00:00,0.0,15.3,60.0,0.0,1
2019-10-15 01:00:00,0.0,16.4,58.0,0.0,1
2019-10-15 02:00:00,0.0,18.700001,54.0,0.0,1
2019-10-15 03:00:00,0.0,19.6,49.0,0.0,1
2019-10-15 04:00:00,0.0,19.799999,49.0,0.0,1
2019-10-15 05:00:00,0.0,19.0,48.0,0.0,1
2019-10-15 06:00:00,0.0,17.4,53.0,0.0,1
2019-10-15 07:00:00,0.0,15.8,67.0,0.0,1
2019-10-15 08:00:00,0.0,14.0,75.0,0.0,1
2019-10-15 09:00:00,0.0,12.9,82.0,0.0,1
2019-10-15 10:00:00,0.0,11.7,88.0,0.0,1
2019-10-15 11:00:00,0.0,10.8,91.0,0.0,1
2019-10-15 12:00:00,0.0,10.0,94.0,0.0,1
2019-10-15 13:00:00,0.0,9.8,96.0,0.0,1
2019-10-15 14:00:00,0.0,9.3,97.0,0.0,1
2019-10-15 15:00:00,0.0,9.0,98.0,0.0,1
2019-10-15 16:00:00,0.0,8.9,98.0,0.0,1
2019-10-15 17:00:00,0.0,8.3,99.0,0.0,1
2019-10-15 18:00:00,0.0,8.1,99.0,0.0,1
2019-10-15 19:00:00,0.0,7.8,99.0,0.0,1
2019-10-15 20:00:00,0.0,7.9,99.0,0.0,1
2019-10-15 21:00:00,0.0,7.8,99.0,0.0,1
2019-10-15 22:00:00,0.0,10.3,96.0,0.0,1
2019-10-15 23:00:00,0.0,12.8,86.0,0.0,1
2019-10-16 00:00:00,0.0,15.3,72.0,0.0,1
2019-10-16 01:00:00,0.0,17.799999,59.0,0.0,1
2019-10-16 02:00:00,0.0,17.9,57.0,0.0,1
2019-10-16 03:00:00,0.0,17.700001,57.0,0.0,1
2019-10-16 04:00:00,0.0,18.299999,54.0,0.0,1
2019-10-16 05:00:00,0.0,18.200001,46.0,0.0,1
2019-10-16 06:00:00,0.0,17.6,47.0,0.0,1
2019-10-16 07:00:00,0.0,15.9,59.0,0.0,1
2019-10-16 08:00:00,0.0,13.1,76.0,0.0,1
2019-10-16 09:00:00,0.0,12.0,81.0,0.0,1
2019-10-16 10:00:00,0.0,11.6,86.0,0.0,1
2019-10-16 11:00:00,0.0,11.8,85.0,0.0,1
2019-10-16 12:00:00,0.0,11.4,87.0,0.0,1
2019-10-16 13:00:00,0.0,11.8,85.0,0.0,1
2019-10-16 14:00:00,0.0,10.8,90.0,0.0,1
2019-10-16 15:00:00,0.0,10.4,93.0,0.0,1
2019-10-16 16:00:00,0.0,10.7,92.0,0.0,1
2019-10-16 17:00:00,0.0,10.6,93.0,0.0,1
2019-10-16 18:00:00,0.0,10.4,94.0,0.0,1
2019-10-16 19:00:00,0.0,10.2,94.0,0.0,1
2019-10-16 20:00:00,0.0,9.4,96.0,0.0,1
2019-10-16 21:00:00,0.0,10.2,95.0,0.0,1
2019-10-16 22:00:00,0.0,12.0,90.0,0.0,1
2019-10-16 23:00:00,0.0,13.5,81.0,0.0,1
2019-10-17 00:00:00,0.0,14.4,77.0,0.0,1
2019-10-17 01:00:00,0.0,16.1,70.0,0.0,1
2019-10-17 02:00:00,0.0,16.5,66.0,0.0,1
2019-10-17 03:00:00,0.0,18.1,57.0,0.0,1
2019-10-17 04:00:00,0.0,18.9,50.0,0.0,1
2019-10-17 05:00:00,0.0,19.4,45.0,0.0,1
2019-10-17 06:00:00,0.0,18.299999,53.0,0.0,1
2019-10-17 07:00:00,0.0,16.9,63.0,0.0,1
2019-10-17 08:00:00,0.0,13.6,81.0,0.0,1
2019-10-17 09:00:00,0.0,12.9,87.0,0.0,1
2019-10-17 10:00:00,0.0,12.1,88.0,0.0,1
2019-10-17 11:00:00,0.0,11.1,92.0,0.0,1
2019-10-17 12:00:00,0.0,10.6,94.0,0.0,1
2019-10-17 13:00:00,0.0,10.2,96.0,0.0,1
2019-10-17 14:00:00,0.0,10.2,96.0,0.0,1
2019-10-17 15:00:00,0.0,10.7,95.0,0.0,1
2019-10-17 16:00:00,0.0,13.3,89.0,0.0,1
2019-10-17 17:00:00,0.0,10.4,93.0,0.0,1
2019-10-17 18:00:00,0.0,11.1,94.0,0.0,1
2019-10-17 19:00:00,0.0,10.9,93.0,0.0,1
2019-10-17 20:00:00,0.0,11.0,91.0,0.0,1
2019-10-17 21:00:00,0.0,11.2,92.0,0.0,1
2019-10-17 22:00:00,0.0,12.6,89.0,0.0,1
2019-10-17 23:00:00,0.0,15.7,73.0,0.0,1
2019-10-18 00:00:00,0.0,16.799999,65.0,0.0,1
2019-10-18 01:00:00,0.0,17.5,63.0,0.0,1
2019-10-18 02:00:00,0.0,20.200001,58.0,0.0,1
2019-10-18 03:00:00,0.0,20.700001,56.0,0.0,1
2019-10-18 04:00:00,0.0,20.1,59.0,0.0,1
2019-10-18 05:00:00,0.0,20.6,57.0,0.0,1
2019-10-18 06:00:00,0.0,20.1,59.0,0.0,1
2019-10-18 07:00:00,0.0,19.5,63.0,0.0,1
2019-10-18 08:00:00,0.0,17.9,70.0,0.0,1
2019-10-18 09:00:00,0.0,16.1,80.0,0.0,1
2019-10-18 10:00:00,0.0,15.0,84.0,0.0,1
2019-10-18 11:00:00,0.0,13.7,90.0,0.0,1
2019-10-18 12:00:00,0.0,13.8,92.0,0.0,1
2019-10-18 13:00:00,0.0,13.3,93.0,0.0,1
2019-10-18 14:00:00,0.0,12.5,96.0,0.0,1
2019-10-18 15:00:00,0.0,11.8,97.0,0.0,1
2019-10-18 16:00:00,0.0,11.2,98.0,0.0,1
2019-10-18 17:00:00,0.0,11.6,100.0,0.0,1
2019-10-18 18:00:00,0.0,10.6,99.0,0.0,1
2019-10-18 19:00:00,0.0,11.3,100.0,0.0,1
2019-10-18 20:00:00,0.0,9.7,99.0,0.0,1
2019-10-18 21:00:00,0.0,10.1,99.0,0.0,1
2019-10-18 22:00:00,0.0,12.3,99.0,0.0,1
2019-10-18 23:00:00,0.0,15.8,81.0,0.0,1
2019-10-19 00:00:00,0.0,18.200001,68.0,0.0,1
2019-10-19 01:00:00,0.0,19.799999,56.0,0.0,1
2019-10-19 02:00:00,0.0,20.299999,53.0,0.0,1
2019-10-19 03:00:00,0.0,19.6,56.0,0.0,1
2019-10-19 04:00:00,0.0,21.200001,52.0,0.0,1
2019-10-19 05:00:00,0.0,20.700001,54.0,0.0,1
2019-10-19 06:00:00,0.0,19.299999,62.0,0.0,1
2019-10-19 07:00:00,0.0,17.799999,71.0,0.0,1
2019-10-19 08:00:00,0.0,15.4,86.0,0.0,1
2019-10-19 09:00:00,0.0,14.6,89.0,0.0,1
2019-10-19 10:00:00,0.0,13.8,94.0,0.0,1
2019-10-19 11:00:00,0.0,13.8,95.0,0.0,1
2019-10-19 12:00:00,0.0,13.5,95.0,0.0,1
2019-10-19 13:00:00,0.0,12.9,97.0,0.0,1
2019-10-19 14:00:00,0.0,13.5,96.0,0.0,1
2019-10-19 15:00:00,0.0,12.7,97.0,0.0,1
2019-10-19 16:00:00,0.0,11.6,98.0,0.0,1
2019-10-19 17:00:00,0.0,11.7,99.0,0.0,1
2019-10-19 18:00:00,0.0,11.7,98.0,0.0,1
2019-10-19 19:00:00,0.0,10.7,97.0,0.0,1
2019-10-19 20:00:00,0.0,10.6,99.0,0.0,1
2019-10-19 21:00:00,0.0,10.4,99.0,0.0,1
2019-10-19 22:00:00,0.0,12.3,99.0,0.0,1
2019-10-19 23:00:00,0.0,15.8,87.0,0.0,1
2019-10-20 00:00:00,0.0,16.9,81.0,0.0,1
2019-10-20 01:00:00,0.0,19.4,64.0,0.0,1
2019-10-20 02:00:00,0.0,20.1,58.0,0.0,1
2019-10-20 03:00:00,0.0,19.5,62.0,0.0,1
2019-10-20 04:00:00,0.0,20.1,60.0,0.0,1
2019-10-20 05:00:00,0.0,20.5,55.0,0.0,1
2019-10-20 06:00:00,0.0,19.5,55.0,0.0,1
2019-10-20 07:00:00,0.0,17.5,66.0,0.0,1
2019-10-20 08:00:00,0.0,14.6,80.0,0.0,1
2019-10-20 09:00:00,0.0,13.8,88.0,0.0,1
2019-10-20 10:00:00,0.0,12.8,92.0,0.0,1
2019-10-20 11:00:00,0.0,12.5,94.0,0.0,1
2019-10-20 12:00:00,0.0,11.5,96.0,0.0,1
2019-10-20 13:00:00,0.0,11.3,98.0,0.0,1
2019-10-20 14:00:00,0.0,11.0,99.0,0.0,1
2019-10-20 15:00:00,0.0,11.1,100.0,0.0,1
2019-10-20 16:00:00,0.0,10.4,99.0,0.0,1
2019-10-20 17:00:00,0.0,10.1,99.0,0.0,1
2019-10-20 18:00:00,0.0,9.4,100.0,0.0,1
2019-10-20 19:00:00,0.0,9.9,99.0,0.0,1
2019-10-20 20:00:00,0.0,9.1,100.0,0.0,1
2019-10-20 21:00:00,0.0,9.0,99.0,0.0,1
2019-10-20 22:00:00,0.0,10.1,100.0,0.0,1
2019-10-20 23:00:00,0.0,14.0,91.0,0.0,1
2019-10-21 00:00:00,0.0,16.5,77.0,0.0,1
2019-10-21 01:00:00,0.0,18.299999,70.0,0.0,1
2019-10-21 02:00:00,0.0,19.9,58.0,0.0,1
2019-10-21 03:00:00,0.0,21.5,51.0,0.0,1
2019-10-21 04:00:00,0.0,21.4,49.0,0.0,1
2019-10-21 05:00:00,0.0,20.700001,53.0,0.0,1
2019-10-21 06:00:00,0.0,19.9,57.0,0.0,1
2019-10-21 07:00:00,0.0,17.9,70.0,0.0,1
2019-10-21 08:00:00,0.0,15.6,83.0,0.0,1
2019-10-21 09:00:00,0.0,14.8,87.0,0.0,1
2019-10-21 10:00:00,0.0,14.6,89.0,0.0,1
2019-10-21 11:00:00,0.0,13.4,94.0,0.0,1
2019-10-21 12:00:00,0.0,13.2,95.0,0.0,1
2019-10-21 13:00:00,0.0,12.7,97.0,0.0,1
2019-10-21 14:00:00,0.0,12.4,98.0,0.0,1
2019-10-21 15:00:00,0.0,12.2,99.0,0.0,1
2019-10-21 16:00:00,0.0,12.8,99.0,0.0,1
2019-10-21 17:00:00,0.0,12.0,94.0,0.0,1
2019-10-21 18:00:00,0.0,10.8,100.0,0.0,1
2019-10-21 19:00:00,0.0,11.3,93.0,0.0,1
2019-10-21 20:00:00,0.0,10.7,96.0,0.0,1
2019-10-21 21:00:00,0.0,11.3,96.0,0.0,1
2019-10-21 22:00:00,0.0,14.1,85.0,0.0,1
2019-10-21 23:00:00,0.0,15.7,75.0,0.0,1
2019-10-22 00:00:00,0.0,18.0,66.0,0.0,1
2019-10-22 01:00:00,0.0,20.0,56.0,0.0,1
2019-10-22 02:00:00,0.0,21.0,49.0,0.0,1
2019-10-22 03:00:00,0.0,21.5,43.0,0.0,1
2019-10-22 04:00:00,0.0,21.700001,44.0,0.0,1
2019-10-22 05:00:00,0.0,21.799999,40.0,0.0,1
2019-10-22 06:00:00,0.0,21.299999,41.0,0.0,1
2019-10-22 07:00:00,0.0,17.700001,64.0,0.0,1
2019-10-22 08:00:00,0.0,16.0,74.0,0.0,1
2019-10-22 09:00:00,0.0,14.8,80.0,0.0,1
2019-10-22 10:00:00,0.0,13.9,86.0,0.0,1
2019-10-22 11:00:00,0.0,13.4,91.0,0.0,1
2019-10-22 12:00:00,0.0,12.8,95.0,0.0,1
2019-10-22 13:00:00,0.0,12.4,95.0,0.0,1
2019-10-22 14:00:00,0.0,12.3,97.0,0.0,1
2019-10-22 15:00:00,0.0,11.8,98.0,0.0,1
2019-10-22 16:00:00,0.0,12.0,98.0,0.0,1
2019-10-22 17:00:00,0.0,11.9,97.0,0.0,1
2019-10-22 18:00:00,0.0,11.9,92.0,0.0,1
2019-10-22 19:00:00,0.0,12.0,92.0,0.0,1
2019-10-22 20:00:00,0.0,12.1,92.0,0.0,1
2019-10-22 21:00:00,0.0,12.3,93.0,0.0,1
2019-10-22 22:00:00,0.0,13.3,88.0,0.0,1
2019-10-22 23:00:00,0.0,14.5,84.0,0.0,1
2019-10-23 00:00:00,0.0,15.6,79.0,0.0,1
2019-10-23 01:00:00,0.0,17.0,72.0,0.0,1
2019-10-23 02:00:00,0.0,18.200001,66.0,0.0,1
2019-10-23 03:00:00,0.0,19.4,59.0,0.0,1
2019-10-23 04:00:00,0.0,19.1,59.0,0.0,1
2019-10-23 05:00:00,0.0,19.700001,60.0,0.0,1
2019-10-23 06:00:00,0.0,18.6,61.0,0.0,1
2019-10-23 07:00:00,0.0,18.0,61.0,0.0,1
2019-10-23 08:00:00,0.0,16.799999,69.0,0.0,1
2019-10-23 09:00:00,0.0,15.6,76.0,0.0,1
2019-10-23 10:00:00,0.0,15.6,77.0,0.0,1
2019-10-23 11:00:00,0.0,15.5,81.0,0.0,1
2019-10-23 12:00:00,0.0,14.1,87.0,0.0,1
2019-10-23 13:00:00,0.0,14.6,82.0,0.0,1
2019-10-23 14:00:00,0.0,14.5,81.0,0.0,1
2019-10-23 15:00:00,0.0,15.0,78.0,0.0,1
2019-10-23 16:00:00,0.0,14.1,83.0,0.0,1
2019-10-23 17:00:00,0.0,13.9,85.0,1.0,1
2019-10-23 18:00:00,0.0,13.9,82.0,0.0,1
2019-10-23 19:00:00,0.0,13.5,79.0,0.0,1
2019-10-23 20:00:00,0.0,12.3,87.0,0.0,1
2019-10-23 21:00:00,0.0,12.7,86.0,0.0,1
2019-10-23 22:00:00,0.0,14.8,78.0,0.0,1
2019-10-23 23:00:00,0.0,17.9,61.0,0.0,1
2019-10-24 00:00:00,0.0,17.9,60.0,0.0,1
2019-10-24 01:00:00,0.0,20.1,52.0,0.0,1
2019-10-24 02:00:00,0.0,20.700001,45.0,0.0,1
2019-10-24 03:00:00,0.0,21.700001,42.0,0.0,1
2019-10-24 04:00:00,0.0,22.200001,42.0,0.0,1
2019-10-24 05:00:00,0.0,22.200001,42.0,0.0,1
2019-10-24 06:00:00,0.0,21.700001,40.0,0.0,1
2019-10-24 07:00:00,0.0,19.6,50.0,0.0,1
2019-10-24 08:00:00,0.0,17.5,67.0,0.0,1
2019-10-24 09:00:00,0.0,17.4,71.0,0.0,1
2019-10-24 10:00:00,0.0,16.799999,67.0,0.0,1
2019-10-24 11:00:00,0.0,15.0,75.0,0.0,1
2019-10-24 12:00:00,0.0,14.0,72.0,0.0,1
2019-10-24 13:00:00,0.0,13.6,73.0,0.0,1
2019-10-24 14:00:00,0.0,12.4,80.0,0.0,1
2019-10-24 15:00:00,0.0,12.9,84.0,0.0,1
2019-10-24 16:00:00,0.0,11.5,86.0,0.0,1
2019-10-24 17:00:00,0.0,10.9,86.0,0.0,1
2019-10-24 18:00:00,0.0,11.2,86.0,0.0,1
2019-10-24 19:00:00,0.0,11.7,86.0,0.0,1
2019-10-24 20:00:00,0.0,11.6,86.0,0.0,1
2019-10-24 21:00:00,0.0,10.7,91.0,0.0,1
2019-10-24 22:00:00,0.0,13.7,78.0,0.0,1
2019-10-24 23:00:00,0.0,16.4,70.0,0.0,1
2019-10-25 00:00:00,0.0,18.5,61.0,0.0,1
2019-10-25 01:00:00,0.0,19.799999,56.0,0.0,1
2019-10-25 02:00:00,0.0,20.5,52.0,0.0,1
2019-10-25 03:00:00,0.0,21.0,46.0,0.0,1
2019-10-25 04:00:00,0.0,20.5,48.0,0.0,1
2019-10-25 05:00:00,0.0,20.200001,51.0,0.0,1
2019-10-25 06:00:00,0.0,18.6,63.0,0.0,1
2019-10-25 07:00:00,0.0,17.299999,72.0,0.0,1
2019-10-25 08:00:00,0.0,16.9,76.0,0.0,1
2019-10-25 09:00:00,0.0,16.200001,86.0,1.0,1
2019-10-25 10:00:00,0.0,15.5,81.0,0.0,1
2019-10-25 11:00:00,0.0,15.2,77.0,0.0,1
2019-10-25 12:00:00,0.0,14.7,72.0,0.0,1
2019-10-25 13:00:00,0.0,14.0,72.0,0.0,1
2019-10-25 14:00:00,0.0,12.9,69.0,0.0,1
2019-10-25 15:00:00,0.0,12.2,69.0,0.0,1
2019-10-25 16:00:00,0.0,12.1,66.0,0.0,1
2019-10-25 17:00:00,0.0,11.5,68.0,0.0,1
2019-10-25 18:00:00,0.0,10.8,68.0,0.0,1
2019-10-25 19:00:00,0.0,9.3,71.0,0.0,1
2019-10-25 20:00:00,0.0,9.2,74.0,0.0,1
2019-10-25 21:00:00,0.0,9.8,75.0,0.0,1
2019-10-25 22:00:00,0.0,10.1,71.0,0.0,1
2019-10-25 23:00:00,0.0,10.9,64.0,0.0,1
2019-10-26 00:00:00,0.0,11.6,63.0,0.0,1
2019-10-26 01:00:00,0.0,13.2,55.0,0.0,1
2019-10-26 02:00:00,0.0,13.1,58.0,0.0,1
2019-10-26 03:00:00,0.0,13.1,61.0,0.0,1
2019-10-26 04:00:00,0.0,13.4,60.0,0.0,1
2019-10-26 05:00:00,0.0,12.7,60.0,0.0,1
2019-10-26 06:00:00,0.0,12.0,62.0,0.0,1
2019-10-26 07:00:00,0.0,11.0,68.0,0.0,1
2019-10-26 08:00:00,0.0,8.9,82.0,0.0,1
2019-10-26 09:00:00,0.0,8.1,85.0,0.0,1
2019-10-26 10:00:00,0.0,8.5,82.0,0.0,1
2019-10-26 11:00:00,0.0,8.0,85.0,0.0,1
2019-10-26 12:00:00,0.0,7.9,85.0,0.0,1
2019-10-26 13:00:00,0.0,7.5,88.0,0.0,1
2019-10-26 14:00:00,0.0,6.9,90.0,0.0,1
2019-10-26 15:00:00,0.0,6.8,90.0,0.0,1
2019-10-26 16:00:00,0.0,6.1,93.0,0.0,1
2019-10-26 17:00:00,0.0,5.3,93.0,0.0,1
2019-10-26 18:00:00,0.0,5.1,94.0,0.0,1
2019-10-26 19:00:00,0.0,4.8,95.0,0.0,1
2019-10-26 20:00:00,0.0,4.5,95.0,0.0,1
2019-10-26 21:00:00,0.0,4.4,96.0,0.0,1
2019-10-26 22:00:00,0.0,7.2,88.0,0.0,1
2019-10-26 23:00:00,0.0,10.9,75.0,0.0,1
2019-10-27 00:00:00,0.0,13.2,56.0,0.0,1
2019-10-27 01:00:00,0.0,14.6,49.0,0.0,1
2019-10-27 02:00:00,0.0,16.200001,43.0,0.0,1
2019-10-27 03:00:00,0.0,16.4,39.0,0.0,1
2019-10-27 04:00:00,0.0,16.700001,38.0,0.0,1
2019-10-27 05:00:00,0.0,16.6,43.0,0.0,1
2019-10-27 06:00:00,0.0,15.4,49.0,0.0,1
2019-10-27 07:00:00,0.0,13.9,56.0,0.0,1
2019-10-27 08:00:00,0.0,11.0,72.0,0.0,1
2019-10-27 09:00:00,0.0,10.4,73.0,0.0,1
2019-10-27 10:00:00,0.0,9.3,84.0,0.0,1
2019-10-27 11:00:00,0.0,9.0,83.0,0.0,1
2019-10-27 12:00:00,0.0,9.5,73.0,0.0,1
2019-10-27 13:00:00,0.0,9.4,72.0,0.0,1
2019-10-27 14:00:00,0.0,7.5,82.0,0.0,1
2019-10-27 15:00:00,0.0,6.2,89.0,0.0,1
2019-10-27 16:00:00,0.0,7.8,82.0,0.0,1
2019-10-27 17:00:00,0.0,6.0,91.0,0.0,1
2019-10-27 18:00:00,0.0,5.7,91.0,0.0,1
2019-10-27 19:00:00,0.0,5.5,91.0,0.0,1
2019-10-27 20:00:00,0.0,5.8,93.0,0.0,1
2019-10-27 21:00:00,0.0,5.5,93.0,0.0,1
2019-10-27 22:00:00,0.0,7.6,86.0,0.0,1
2019-10-27 23:00:00,0.0,12.2,70.0,0.0,1
2019-10-28 00:00:00,0.0,14.7,58.0,0.0,1
2019-10-28 01:00:00,0.0,16.299999,56.0,0.0,1
2019-10-28 02:00:00,0.0,17.200001,50.0,0.0,1
2019-10-28 03:00:00,0.0,18.0,46.0,0.0,1
2019-10-28 04:00:00,0.0,17.200001,51.0,0.0,1
2019-10-28 05:00:00,0.0,16.799999,54.0,0.0,1
2019-10-28 06:00:00,0.0,15.8,58.0,0.0,1
2019-10-28 07:00:00,0.0,14.8,64.0,0.0,1
2019-10-28 08:00:00,0.0,14.0,71.0,0.0,1
2019-10-28 09:00:00,0.0,14.0,75.0,0.0,1
2019-10-28 10:00:00,0.0,13.5,81.0,0.0,1
2019-10-28 11:00:00,0.0,14.5,80.0,0.0,1
2019-10-28 12:00:00,0.0,15.8,74.0,0.0,1
2019-10-28 13:00:00,0.0,15.6,71.0,0.0,1
2019-10-28 14:00:00,0.0,15.8,71.0,0.0,1
2019-10-28 15:00:00,3.5,12.7,96.0,1.0,1
2019-10-28 16:00:00,0.0,12.4,98.0,0.0,1
2019-10-28 17:00:00,0.0,11.6,98.0,0.0,1
2019-10-28 18:00:00,0.0,11.2,98.0,0.0,1
2019-10-28 19:00:00,0.0,11.0,99.0,0.0,1
2019-10-28 20:00:00,0.0,10.2,99.0,0.0,1
2019-10-28 21:00:00,0.0,9.8,97.0,0.0,1
2019-10-28 22:00:00,0.0,10.7,97.0,0.0,1
2019-10-28 23:00:00,0.0,13.0,81.0,0.0,1
2019-10-29 00:00:00,0.0,15.7,58.0,0.0,1
2019-10-29 01:00:00,0.0,15.9,60.0,0.0,1
2019-10-29 02:00:00,0.0,17.299999,49.0,0.0,1
2019-10-29 03:00:00,0.0,17.4,45.0,0.0,1
2019-10-29 04:00:00,0.0,17.299999,46.0,0.0,1
2019-10-29 05:00:00,0.0,16.299999,53.0,0.0,1
2019-10-29 06:00:00,0.0,15.2,50.0,0.0,1
2019-10-29 07:00:00,0.0,13.3,58.0,0.0,1
2019-10-29 08:00:00,0.0,12.2,62.0,0.0,1
2019-10-29 09:00:00,0.0,11.4,63.0,0.0,1
2019-10-29 10:00:00,0.0,10.3,70.0,0.0,1
2019-10-29 11:00:00,0.0,9.5,77.0,0.0,1
2019-10-29 12:00:00,0.0,9.3,78.0,0.0,1
2019-10-29 13:00:00,0.0,8.5,84.0,0.0,1
2019-10-29 14:00:00,0.0,7.8,87.0,0.0,1
2019-10-29 15:00:00,0.0,7.6,87.0,0.0,1
2019-10-29 16:00:00,0.0,7.1,89.0,0.0,1
2019-10-29 17:00:00,0.0,6.0,91.0,0.0,1
2019-10-29 18:00:00,0.0,5.2,96.0,0.0,1
2019-10-29 19:00:00,0.0,4.7,95.0,0.0,1
2019-10-29 20:00:00,0.0,4.4,97.0,0.0,1
2019-10-29 21:00:00,0.0,4.8,97.0,0.0,1
2019-10-29 22:00:00,0.0,7.6,87.0,0.0,1
2019-10-29 23:00:00,0.0,11.2,72.0,0.0,1
2019-10-30 00:00:00,0.0,13.2,60.0,0.0,1
